2,52.3786048804535
3,19.9161942321913
4,10.9070741927533
5,5.63840276066059
6,3.62336701996549
7,1.68843973379344
8,1.7130884890313
9,0.961301454276559
10,0.74562484594528
11,0.388217894996303
12,0.412866650234163
13,0.332758195711117
14,0.197190041902884
15,0.203352230712349
16,0.178703475474489
17,0.098595020951442
18,0.166379097855558
19,0.0431353216662559
20,0.0616218880946512
21,0.0123243776189302
22,0.0677840769041163
23,0.0184865664283954
24,0.0431353216662559
25,0.0184865664283954
26,0.0184865664283954
27,0.0184865664283954
28,0.0184865664283954
29,0.0184865664283954
30,0.00616218880946512
32,0.00616218880946512
33,0.00616218880946512
34,0.0123243776189302
35,0.0123243776189302
37,0.00616218880946512
40,0.00616218880946512
41,0.00616218880946512
43,0.00616218880946512
45,0.00616218880946512
48,0.00616218880946512
49,0.00616218880946512
57,0.00616218880946512
59,0.00616218880946512
62,0.00616218880946512
67,0.00616218880946512
