2,45.9890320112231
3,18.690218084428
4,11.5610253794159
5,6.70832801938528
6,4.63588827955618
7,2.83127152148961
8,2.25098839433746
9,1.51128682565999
10,1.15418951664329
11,0.771585256982528
12,0.6568039790843
13,0.516515750542023
14,0.433618160948859
15,0.325213620711644
16,0.178548654508354
17,0.26782298176253
18,0.184925392169366
19,0.108404540237215
20,0.223185818135442
21,0.102027802576202
22,0.140288228542278
23,0.0701441142711389
24,0.0637673766101263
25,0.0382604259660758
26,0.0637673766101263
27,0.0573906389491136
28,0.0446371636270884
29,0.0382604259660758
30,0.0191302129830379
31,0.0382604259660758
32,0.0127534753220253
33,0.0191302129830379
34,0.0382604259660758
35,0.0127534753220253
36,0.0318836883050631
37,0.0255069506440505
38,0.0127534753220253
39,0.00637673766101263
40,0.0191302129830379
41,0.00637673766101263
42,0.0191302129830379
45,0.00637673766101263
46,0.0127534753220253
48,0.0127534753220253
50,0.0127534753220253
51,0.0127534753220253
53,0.00637673766101263
57,0.00637673766101263
62,0.00637673766101263
63,0.00637673766101263
66,0.0127534753220253
68,0.00637673766101263
69,0.00637673766101263
72,0.00637673766101263
81,0.00637673766101263
