2,25.6243213897937
3,13.77729521052
4,10.1701049583786
5,7.92616720955483
6,5.92351308963687
7,4.65677403788153
8,3.65544697792255
9,3.18494390155628
10,2.58173482929183
11,2.34045120038605
12,1.79756303534805
13,1.6407286765593
14,1.33912414042707
15,1.23054650741947
16,0.989262878513693
17,0.868621064060804
18,0.965134515623115
19,0.965134515623115
20,0.747979249607914
21,0.615273253709736
22,0.663529979490892
23,0.518759802147424
24,0.482567257811557
25,0.446374713475691
26,0.518759802147424
27,0.253347810351068
28,0.506695620702135
29,0.313668717577512
30,0.265411991796357
31,0.241283628905779
32,0.205091084569912
33,0.205091084569912
34,0.265411991796357
35,0.241283628905779
36,0.241283628905779
37,0.217155266015201
38,0.180962721679334
39,0.168898540234045
40,0.120641814452889
41,0.132705995898178
42,0.132705995898178
43,0.0965134515623115
44,0.0965134515623115
45,0.120641814452889
46,0.0965134515623115
47,0.0603209072264447
48,0.0723850886717336
49,0.0603209072264447
50,0.0965134515623115
51,0.0723850886717336
52,0.0965134515623115
53,0.0844492701170226
54,0.0603209072264447
55,0.0603209072264447
56,0.0361925443358668
57,0.0723850886717336
58,0.0482567257811558
59,0.0482567257811558
61,0.0965134515623115
62,0.0482567257811558
63,0.0241283628905779
64,0.0241283628905779
65,0.0603209072264447
66,0.0482567257811558
67,0.0120641814452889
68,0.0603209072264447
69,0.0120641814452889
70,0.0120641814452889
72,0.0120641814452889
73,0.0603209072264447
74,0.0361925443358668
75,0.0241283628905779
76,0.0361925443358668
77,0.0361925443358668
78,0.0120641814452889
79,0.0120641814452889
81,0.0120641814452889
82,0.0120641814452889
83,0.0241283628905779
85,0.0241283628905779
86,0.0482567257811558
87,0.0241283628905779
89,0.0603209072264447
91,0.0361925443358668
92,0.0241283628905779
93,0.0120641814452889
94,0.0482567257811558
96,0.0120641814452889
97,0.0241283628905779
100,0.0120641814452889
101,0.0120641814452889
102,0.0120641814452889
103,0.0120641814452889
106,0.0241283628905779
108,0.0120641814452889
109,0.0120641814452889
110,0.0120641814452889
111,0.0120641814452889
114,0.0120641814452889
115,0.0241283628905779
118,0.0241283628905779
124,0.0120641814452889
126,0.0120641814452889
127,0.0120641814452889
142,0.0120641814452889
144,0.0120641814452889
145,0.0120641814452889
146,0.0120641814452889
149,0.0241283628905779
166,0.0120641814452889
170,0.0120641814452889
174,0.0120641814452889
202,0.0120641814452889
224,0.0120641814452889
319,0.0120641814452889
332,0.0120641814452889
471,0.0120641814452889
529,0.0120641814452889
896,0.0120641814452889
